mode,condition,bw,flatness,peaks,topPeakPower,topPeakBW,fskPairs,fskValley,cv,duty,transitions,ook,baudRate,baudConf,costasScore,costasMode
noise,tone-noise-10dB,29,0.0808,1,43.9,17.6,0,0,0.014,0.570,47.5,false,6.25,1.000,0.174,js8call
noise,tone-noise-10dB,29,0.0834,1,43.8,17.6,0,0,0.014,0.470,49.5,false,6.25,1.000,0.234,js8call
noise,tone-noise-10dB,29,0.0806,1,43.7,17.6,0,0,0.014,0.480,47.0,false,6.25,1.000,0.091,ft8
noise,tone-noise-10dB,29,0.0813,1,43.8,17.6,0,0,0.014,0.475,49.5,false,6.25,1.000,0.199,js8call
noise,tone-noise-10dB,29,0.0810,1,43.8,17.6,0,0,0.014,0.500,48.0,false,6.25,1.000,0.094,js8call
noise,tone-noise-10dB,29,0.0816,1,43.8,17.6,0,0,0.014,0.500,54.0,false,6.25,1.000,0.106,js8call
noise,tone-noise-10dB,29,0.0821,1,43.8,17.6,0,0,0.012,0.495,48.5,false,6.25,1.000,0.000,none
noise,tone-noise-10dB,29,0.0792,1,43.8,17.6,0,0,0.013,0.515,50.0,false,6.25,1.000,0.096,js8call
noise,tone-noise-10dB,29,0.0817,1,43.8,17.6,0,0,0.015,0.485,43.0,false,6.25,1.000,0.194,ft8
noise,ambient-0.5x,205,0.9735,19,10.4,281.2,2,0,0.226,0.425,37.5,false,6.25,1.000,0.348,js8call
noise,ambient-0.5x,164,0.9602,18,11.1,82.0,2,0,0.197,0.445,46.5,false,6.25,1.000,0.459,js8call
noise,ambient-0.5x,187,0.9559,17,11.3,281.2,2,0,0.197,0.450,44.5,false,31.25,1.000,0.331,js8call
noise,ambient-0.5x,187,0.9562,17,10.7,293.0,2,0,0.180,0.480,43.5,false,75.00,1.000,0.310,ft8
noise,ambient-0.5x,158,0.9676,16,10.2,351.6,2,0,0.246,0.475,37.5,false,6.25,1.000,0.308,js8call
noise,ambient-0.5x,169,0.9570,20,10.8,287.1,2,0,0.210,0.465,40.5,false,31.25,1.000,0.376,ft8
noise,ambient-0.5x,152,0.9658,15,11.2,310.5,4,0,0.220,0.465,40.0,false,31.25,1.000,0.307,js8call
noise,ambient-0.5x,181,0.9658,19,10.2,35.2,2,0,0.227,0.420,39.5,false,31.25,1.000,0.329,ft8
noise,ambient-0.5x,234,0.9728,17,10.4,304.7,2,0,0.193,0.460,43.0,false,62.50,1.000,0.259,ft8
noise,ambient-0.5x,123,0.9568,20,10.9,281.2,2,0,0.193,0.450,44.0,false,6.25,1.000,0.400,js8call
noise,ambient-0.5x,210,0.9565,20,10.8,287.1,2,0,0.206,0.445,46.0,false,31.25,1.000,0.270,js8call
noise,ambient-0.5x,181,0.9720,15,11.2,41.0,2,0,0.200,0.465,46.0,false,31.25,1.000,0.374,js8call
noise,ambient-0.5x,175,0.9625,14,10.2,339.8,2,0,0.208,0.425,44.5,false,62.50,1.000,0.304,ft8
noise,ambient-0.5x,199,0.9656,17,10.5,64.5,2,0,0.193,0.480,48.5,false,6.25,1.000,0.305,js8call
noise,ambient-0.5x,187,0.9632,15,11.5,23.4,2,0,0.206,0.440,45.0,false,45.45,1.000,0.456,ft8
noise,ambient-0.5x,117,0.9560,19,10.9,287.1,2,0,0.240,0.405,37.0,false,62.50,1.000,0.377,ft8
noise,ambient-0.5x,128,0.9522,20,11.8,41.0,2,0,0.203,0.480,48.5,false,31.25,1.000,0.507,ft8
noise,ambient-0.5x,146,0.9672,20,11.0,93.8,2,0,0.215,0.405,44.5,false,6.25,1.000,0.292,ft8
noise,ambient-0.5x,146,0.9584,14,11.1,263.7,3,0,0.220,0.465,47.0,false,45.45,1.000,0.286,js8call
noise,ambient-0.5x,181,0.9616,18,11.0,263.7,2,0,0.217,0.485,40.0,false,62.50,1.000,0.271,ft8
noise,ambient-0.5x,134,0.9533,19,10.2,293.0,2,0,0.203,0.425,41.5,false,6.25,1.000,0.409,ft8
noise,ambient-0.5x,158,0.9590,17,10.7,263.7,2,0,0.195,0.490,41.5,false,62.50,1.000,0.263,js8call
noise,ambient-0.5x,222,0.9678,20,10.5,322.3,2,0,0.262,0.505,48.0,false,6.25,1.000,0.295,js8call
noise,ambient-0.5x,152,0.9632,16,10.0,351.6,2,0,0.189,0.440,45.5,false,31.25,1.000,0.405,ft8
noise,ambient-0.5x,210,0.9807,20,10.6,351.6,4,0,0.173,0.450,46.5,false,62.50,1.000,0.313,ft8
noise,ambient-0.5x,111,0.9783,18,11.0,76.2,2,0,0.230,0.410,35.0,false,6.25,1.000,0.283,js8call
noise,ambient-0.5x,93,0.9660,16,11.2,246.1,2,0,0.224,0.460,47.0,false,6.25,1.000,0.375,js8call
noise,ambient-0.5x,193,0.9609,19,10.6,310.5,2,0,0.232,0.445,42.0,false,31.25,1.000,0.389,ft8
noise,ambient-0.5x,210,0.9599,15,10.2,287.1,2,0,0.226,0.455,39.5,false,31.25,1.000,0.304,ft8
noise,ambient-0.5x,240,0.9644,17,10.1,275.4,2,0,0.184,0.450,50.0,false,31.25,0.772,0.333,ft8
noise,ambient-1.0x,210,0.9544,19,10.9,52.7,2,0,0.208,0.440,44.0,false,45.45,1.000,0.446,ft8
noise,ambient-1.0x,164,0.9774,19,10.4,269.5,2,0,0.185,0.435,42.5,false,45.45,0.836,0.394,js8call
noise,ambient-1.0x,175,0.9370,16,11.6,257.8,2,0,0.224,0.480,43.0,false,62.50,1.000,0.289,js8call
noise,ambient-1.0x,175,0.9645,20,10.3,240.2,2,0,0.194,0.510,47.5,false,75.00,1.000,0.306,ft8
noise,ambient-1.0x,158,0.9757,15,11.1,246.1,2,0,0.226,0.480,48.0,false,75.00,1.000,0.327,ft8
noise,ambient-1.0x,123,0.9557,18,10.7,234.4,2,0,0.219,0.485,49.5,false,6.25,1.000,0.323,js8call
noise,ambient-1.0x,175,0.9569,17,10.6,293.0,2,0,0.228,0.385,39.0,false,62.50,1.000,0.237,ft8
noise,ambient-1.0x,216,0.9517,17,11.3,269.5,2,0,0.201,0.410,39.5,false,6.25,1.000,0.292,ft8
noise,ambient-1.0x,152,0.9676,17,10.9,269.5,2,0,0.217,0.455,35.5,false,6.25,1.000,0.331,js8call
noise,ambient-1.0x,246,0.9498,16,11.4,257.8,2,0,0.159,0.455,50.0,false,31.25,1.000,0.267,ft8
noise,ambient-1.0x,228,0.9672,16,10.5,128.9,2,0,0.203,0.460,41.5,false,6.25,1.000,0.284,js8call
noise,ambient-1.0x,228,0.9654,18,9.9,298.8,2,0,0.179,0.435,45.5,false,62.50,1.000,0.267,ft8
noise,ambient-1.0x,234,0.9627,19,10.8,58.6,2,0,0.207,0.435,34.5,false,6.25,1.000,0.266,js8call
noise,ambient-1.0x,140,0.9765,18,10.0,287.1,2,0,0.222,0.470,44.0,false,31.25,1.000,0.274,js8call
noise,ambient-1.0x,140,0.9608,15,11.1,269.5,2,0,0.221,0.475,44.5,false,31.25,1.000,0.251,js8call
noise,ambient-1.0x,105,0.9813,18,10.6,310.5,2,0,0.210,0.440,37.5,false,31.25,1.000,0.353,js8call
noise,ambient-1.0x,175,0.9570,18,11.0,228.5,2,0,0.195,0.460,44.0,false,62.50,1.000,0.324,js8call
noise,ambient-1.0x,205,0.9773,19,10.1,345.7,2,0,0.239,0.445,49.0,false,45.45,1.000,0.311,ft8
noise,ambient-1.0x,263,0.9474,15,11.2,252.0,2,0,0.209,0.460,41.0,false,31.25,1.000,0.348,ft8
noise,ambient-1.0x,175,0.9444,19,12.0,70.3,4,0,0.209,0.455,52.5,false,62.50,1.000,0.461,js8call
noise,ambient-1.0x,152,0.9762,20,10.3,316.4,2,0,0.204,0.420,43.0,false,45.45,1.000,0.393,ft8
noise,ambient-1.0x,193,0.9660,19,10.8,310.5,2,0,0.198,0.455,50.5,false,6.25,1.000,0.399,js8call
noise,ambient-1.0x,205,0.9678,18,10.0,351.6,2,0,0.202,0.440,43.5,false,62.50,1.000,0.317,js8call
noise,ambient-1.0x,152,0.9618,17,10.0,363.3,2,0,0.200,0.420,54.0,false,45.45,1.000,0.418,js8call
noise,ambient-1.0x,251,0.9595,20,10.7,252.0,2,0,0.218,0.455,44.5,false,31.25,1.000,0.310,js8call
noise,ambient-1.0x,257,0.9613,13,9.7,375.0,2,0,0.200,0.435,36.5,false,31.25,0.983,0.362,js8call
noise,ambient-1.0x,146,0.9697,17,9.5,281.2,2,0,0.228,0.455,43.0,false,100.00,1.000,0.352,ft8
noise,ambient-1.0x,205,0.9757,20,10.2,322.3,2,0,0.216,0.480,41.5,false,62.50,1.000,0.338,ft8
noise,ambient-1.0x,128,0.9584,20,11.1,252.0,2,0,0.217,0.460,43.0,false,31.25,1.000,0.331,js8call
noise,ambient-1.0x,105,0.9815,15,10.0,316.4,2,0,0.199,0.450,39.0,false,6.25,1.000,0.327,ft8
noise,ambient-2.0x,140,0.9738,20,10.6,293.0,2,0,0.224,0.455,44.0,false,6.25,1.000,0.359,js8call
noise,ambient-2.0x,123,0.9800,15,10.3,334.0,2,0,0.200,0.450,41.5,false,6.25,1.000,0.268,ft8
noise,ambient-2.0x,187,0.9603,19,11.2,281.2,2,0,0.204,0.510,47.0,false,31.25,1.000,0.344,ft8
noise,ambient-2.0x,181,0.9644,16,11.0,228.5,2,0,0.214,0.430,43.0,false,6.25,1.000,0.328,js8call
noise,ambient-2.0x,164,0.9720,20,10.5,351.6,2,0,0.210,0.460,43.0,false,75.00,1.000,0.437,ft8
noise,ambient-2.0x,205,0.9697,15,10.6,298.8,2,0,0.201,0.445,39.5,false,45.45,1.000,0.329,ft8
noise,ambient-2.0x,140,0.9732,16,10.6,287.1,2,0,0.183,0.490,45.0,false,31.25,1.000,0.281,js8call
noise,ambient-2.0x,82,0.9668,18,10.5,76.2,2,0,0.212,0.430,43.5,false,62.50,1.000,0.304,ft8
noise,ambient-2.0x,187,0.9710,17,10.8,269.5,2,0,0.210,0.440,38.0,false,6.25,1.000,0.320,ft8
noise,ambient-2.0x,246,0.9495,18,11.6,234.4,2,0,0.243,0.385,38.0,false,6.25,1.000,0.244,ft8
noise,ambient-2.0x,181,0.9666,16,10.0,351.6,2,0,0.208,0.455,38.0,false,31.25,1.000,0.370,js8call
noise,ambient-2.0x,128,0.9584,18,11.1,246.1,2,0,0.208,0.390,39.0,false,6.25,1.000,0.381,js8call
noise,ambient-2.0x,246,0.9562,19,11.5,64.5,2,0,0.220,0.430,42.0,false,6.25,1.000,0.401,ft8
noise,ambient-2.0x,140,0.9710,19,10.5,328.1,2,0,0.209,0.435,46.0,false,31.25,1.000,0.324,ft8
noise,ambient-2.0x,251,0.9663,17,10.6,257.8,2,0,0.190,0.405,50.0,false,62.50,1.000,0.309,ft8
noise,ambient-2.0x,187,0.9707,18,10.5,293.0,2,0,0.239,0.435,41.0,false,62.50,1.000,0.261,js8call
noise,ambient-2.0x,175,0.9675,17,10.2,310.5,2,0,0.215,0.455,43.0,false,31.25,1.000,0.347,ft8
noise,ambient-2.0x,205,0.9719,18,10.4,281.2,2,0,0.173,0.460,48.5,false,62.50,1.000,0.283,ft8
noise,ambient-2.0x,187,0.9819,17,9.8,392.6,0,0,0.198,0.415,41.0,false,6.25,1.000,0.282,js8call
noise,ambient-2.0x,275,0.9646,15,10.3,41.0,2,0,0.220,0.480,39.0,false,6.25,1.000,0.380,js8call
noise,ambient-2.0x,164,0.9495,17,12.0,64.5,2,0,0.220,0.480,42.5,false,100.00,1.000,0.256,ft8
noise,ambient-2.0x,175,0.9772,18,10.9,58.6,2,0,0.211,0.410,43.0,false,31.25,1.000,0.344,js8call
noise,ambient-2.0x,105,0.9575,16,10.7,293.0,2,0,0.218,0.435,41.0,false,45.45,1.000,0.339,js8call
noise,ambient-2.0x,234,0.9701,15,11.1,23.4,2,1,0.198,0.480,44.5,false,62.50,1.000,0.325,js8call
noise,ambient-2.0x,228,0.9531,19,13.0,222.7,4,0,0.207,0.450,42.0,false,31.25,1.000,0.346,js8call
noise,ambient-2.0x,169,0.9520,17,11.6,240.2,2,0,0.210,0.415,45.5,false,6.25,1.000,0.416,ft8
noise,ambient-2.0x,240,0.9534,15,10.8,82.0,2,0,0.228,0.410,40.0,false,31.25,1.000,0.434,js8call
noise,ambient-2.0x,216,0.9537,16,12.1,240.2,2,0,0.192,0.475,42.0,false,6.25,1.000,0.376,ft8
noise,ambient-2.0x,210,0.9671,17,10.7,275.4,2,0,0.219,0.400,43.0,false,6.25,1.000,0.346,ft8
noise,ambient-2.0x,199,0.9691,20,11.0,281.2,2,0,0.220,0.475,44.5,false,31.25,1.000,0.259,js8call
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-2pct,246,0.0114,20,49.7,11.7,12,9,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-5pct,410,0.0025,20,47.7,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,hum-10pct,492,0.0012,20,49.2,11.7,12,8,0.208,0.400,80.0,false,6.25,1.000,0.162,ft8
noise,pink-0.5x,152,0.9670,20,10.9,293.0,4,0,0.210,0.420,40.0,false,62.50,1.000,0.358,js8call
noise,pink-0.5x,181,0.9555,18,11.2,298.8,2,0,0.203,0.490,42.0,false,6.25,1.000,0.257,ft8
noise,pink-0.5x,246,0.9467,19,11.5,252.0,2,0,0.183,0.470,42.5,false,31.25,1.000,0.263,ft8
noise,pink-0.5x,93,0.9683,17,10.4,304.7,2,0,0.212,0.440,42.5,false,6.25,1.000,0.398,js8call
noise,pink-0.5x,263,0.9504,17,11.5,246.1,2,0,0.234,0.395,40.0,false,31.25,1.000,0.349,ft8
noise,pink-0.5x,210,0.9509,18,11.4,269.5,2,0,0.171,0.460,47.0,false,45.45,1.000,0.342,ft8
noise,pink-0.5x,181,0.9837,19,9.7,334.0,0,0,0.181,0.480,48.0,false,45.45,1.000,0.410,ft8
noise,pink-0.5x,210,0.9453,17,11.3,275.4,2,0,0.210,0.450,47.5,false,31.25,1.000,0.322,js8call
noise,pink-0.5x,146,0.9599,17,11.4,234.4,2,0,0.220,0.475,44.5,false,45.45,1.000,0.364,ft8
noise,pink-0.5x,240,0.9564,18,11.3,304.7,2,0,0.216,0.425,41.5,false,62.50,1.000,0.312,js8call
noise,pink-0.5x,140,0.9759,18,10.7,222.7,2,0,0.224,0.425,41.5,false,6.25,1.000,0.363,ft8
noise,pink-0.5x,175,0.9540,17,11.8,52.7,2,0,0.190,0.455,46.0,false,31.25,1.000,0.287,ft8
noise,pink-0.5x,123,0.9788,16,10.0,316.4,2,0,0.224,0.460,44.0,false,6.25,1.000,0.348,ft8
noise,pink-0.5x,222,0.9415,20,11.6,257.8,2,0,0.202,0.435,46.5,false,45.45,1.000,0.318,js8call
noise,pink-0.5x,123,0.9779,14,10.3,298.8,2,0,0.214,0.440,45.0,false,62.50,1.000,0.357,ft8
noise,pink-0.5x,187,0.9727,17,10.2,111.3,2,0,0.208,0.475,45.5,false,6.25,1.000,0.334,ft8
noise,pink-0.5x,187,0.9704,19,10.3,316.4,2,0,0.196,0.430,49.5,false,45.45,1.000,0.338,ft8
noise,pink-0.5x,175,0.9651,19,10.8,41.0,3,0,0.195,0.445,42.0,false,6.25,1.000,0.321,ft8
noise,pink-0.5x,99,0.9775,20,10.4,287.1,2,0,0.215,0.445,39.0,false,62.50,1.000,0.505,js8call
noise,pink-0.5x,164,0.9678,20,10.9,263.7,2,0,0.206,0.450,38.0,false,75.00,1.000,0.445,js8call
noise,pink-0.5x,193,0.9717,16,10.0,293.0,2,0,0.208,0.475,46.0,false,6.25,1.000,0.325,ft8
noise,pink-0.5x,193,0.9759,17,9.9,357.4,0,0,0.216,0.470,40.0,false,6.25,1.000,0.363,ft8
noise,pink-0.5x,234,0.9639,18,11.1,228.5,3,0,0.201,0.445,47.0,false,6.25,1.000,0.296,ft8
noise,pink-0.5x,234,0.9617,20,11.4,228.5,2,0,0.231,0.415,35.5,false,6.25,1.000,0.351,ft8
noise,pink-0.5x,181,0.9742,16,11.1,240.2,2,0,0.182,0.400,45.0,false,62.50,1.000,0.326,ft8
noise,pink-0.5x,181,0.9513,16,11.1,269.5,2,0,0.218,0.415,41.5,false,6.25,1.000,0.432,ft8
noise,pink-0.5x,169,0.9631,17,10.3,316.4,2,0,0.210,0.455,47.5,false,31.25,1.000,0.337,ft8
noise,pink-0.5x,181,0.9711,19,10.6,263.7,2,0,0.242,0.430,45.5,false,6.25,1.000,0.526,ft8
noise,pink-0.5x,193,0.9709,18,10.6,316.4,2,0,0.204,0.465,42.5,false,100.00,1.000,0.354,js8call
noise,pink-0.5x,164,0.9686,20,10.8,87.9,2,0,0.190,0.465,47.5,false,31.25,1.000,0.324,js8call
noise,pink-1.0x,210,0.9456,15,10.7,281.2,2,0,0.208,0.460,38.0,false,31.25,1.000,0.365,ft8
noise,pink-1.0x,164,0.9606,20,11.8,52.7,2,0,0.203,0.455,43.0,false,6.25,1.000,0.379,ft8
noise,pink-1.0x,234,0.9759,16,10.4,322.3,2,0,0.235,0.430,41.0,false,6.25,1.000,0.329,js8call
noise,pink-1.0x,128,0.9556,18,10.7,234.4,2,0,0.166,0.440,45.5,false,6.25,1.000,0.267,ft8
noise,pink-1.0x,240,0.9591,14,10.7,82.0,2,0,0.224,0.435,42.0,false,31.25,1.000,0.388,js8call
